1,1,119.99,330.17,139.86,64.13999999999999,1,1,1.0
1,2,729.99,264.65,74.96000000000004,44.04000000000002,1,1,1.0
1,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
2,1,99.12,337.9,139.87,64.14000000000004,1,1,1.0
2,2,716.85,266.96,74.95999999999992,44.05000000000001,1,1,1.0
2,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
3,1,74.4,337.9,139.85999999999999,66.40000000000003,1,1,1.0
3,2,707.58,266.96,74.95999999999992,44.05000000000001,1,1,1.0
3,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
4,1,45.8,344.08,145.28000000000003,66.40000000000003,1,1,1.0
4,2,692.9,270.06,74.96000000000004,44.04000000000002,1,1,1.0
4,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
5,1,23.39,348.72,145.27999999999997,66.39999999999998,1,1,1.0
5,2,677.44,272.37,74.95999999999992,44.05000000000001,1,1,1.0
5,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
6,1,0.98,348.72,145.28,72.57999999999998,1,1,1.0
6,2,661.22,273.15,80.40999999999997,45.610000000000014,1,1,1.0
6,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
7,1,0.98,348.72,124.42,72.57999999999998,1,1,1.0
7,2,648.85,274.69,80.40999999999997,45.620000000000005,1,1,1.0
7,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
8,1,0.98,348.72,102.82,81.07999999999998,1,1,1.0
8,2,636.49,277.01,80.40999999999997,45.620000000000005,1,1,1.0
8,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
9,1,0.98,356.4,79.61999999999999,73.40000000000003,1,1,1.0
9,2,621.04,280.1,80.41000000000008,45.620000000000005,1,1,1.0
9,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
10,1,0.98,358.7,54.92,71.10000000000002,1,1,1.0
10,2,606.35,281.65,80.40999999999997,45.610000000000014,1,1,1.0
10,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
11,1,0.98,374.9,29.419999999999998,54.900000000000034,1,1,1.0
11,2,587.81,283.96,88.8900000000001,45.64000000000004,1,1,1.0
11,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
12,2,573.9,285.51,88.88999999999999,45.639999999999986,1,1,1.0
12,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
13,2,558.44,289.38,88.89999999999998,45.629999999999995,1,1,1.0
13,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
14,2,542.21,290.92,88.89999999999998,45.639999999999986,1,1,1.0
14,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
15,2,526.76,292.47,91.97000000000003,47.19,1,1,1.0
15,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
16,2,509.76,295.56,94.24000000000001,51.04000000000002,1,1,1.0
16,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
17,2,494.31,299.42,94.22999999999996,51.039999999999964,1,1,1.0
17,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
18,2,471.9,300.2,102.70000000000005,51.04000000000002,1,1,1.0
18,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
19,2,453.35,299.42,106.54999999999995,54.879999999999995,1,1,1.0
19,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
20,2,434.81,302.51,106.55000000000001,54.879999999999995,1,1,1.0
20,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
21,2,420.9,306.38,106.55000000000007,54.870000000000005,1,1,1.0
21,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
22,2,404.67,306.4,106.55000000000001,63.400000000000034,1,1,1.0
22,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
23,2,386.9,308.72,106.54000000000002,63.39999999999998,1,1,1.0
23,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
24,2,369.12,312.58,106.55000000000001,63.400000000000034,1,1,1.0
24,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
25,2,345.94,317.22,113.54000000000002,63.39999999999998,1,1,1.0
25,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
26,2,328.17,318.76,113.53999999999996,63.400000000000034,1,1,1.0
26,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
27,2,308.85,323.4,113.53999999999996,63.400000000000034,1,1,1.0
27,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
28,2,286.44,325.72,113.54000000000002,63.39999999999998,1,1,1.0
28,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
29,2,258.5,332.67,126.02999999999997,67.52999999999997,1,1,1.0
29,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
30,2,237.7,333.4,129.8,68.90000000000003,1,1,1.0
30,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
31,2,214.2,333.4,129.3,77.5,1,1,1.0
31,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
32,2,193.4,341.9,133.1,73.20000000000005,1,1,1.0
32,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
33,2,169.9,341.9,136.49999999999997,89.90000000000003,1,1,1.0
33,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
34,2,150.5,349.3,139.7,75.59999999999997,1,1,1.0
34,3,204.45,247.07,103.44999999999999,48.620000000000005,1,1,1.0
35,2,120.1,345.2,156.29999999999998,82.5,1,1,1.0
